00:00, pan, geo-0-1
11:54, zoom, geo-0-1
11:54, pan, geo-0-1
11:56, zoom, geo-0-1
11:56, pan, geo-0-1
11:56, zoom, geo-0-1
11:56, pan, geo-0-1
11:57, zoom, geo-0-1
11:57, pan, geo-0-1
11:57, zoom, geo-0-1
11:57, pan, geo-0-1
11:58, zoom, geo-0-1
11:58, pan, geo-0-1
12:03, zoom, geo-0-1
12:03, pan, geo-0-1
12:04, zoom, geo-0-1
12:04, pan, geo-0-1
12:05, zoom, geo-0-1
12:05, pan, geo-0-1
12:06, zoom, geo-0-1
12:06, pan, geo-0-1
12:06, zoom, geo-0-1
12:06, pan, geo-0-1
12:08, zoom, geo-0-1
12:08, pan, geo-0-1
12:09, zoom, geo-0-1
12:09, pan, geo-0-1
13:04, range select, bar-5
13:06, pan, geo-0-1
13:11, brush, bar-5
13:13, range select, bar-5
13:15, pan, geo-0-1
13:36, zoom, geo-0-1
13:36, pan, geo-0-1
13:37, zoom, geo-0-1
13:37, pan, geo-0-1
13:40, zoom, geo-0-1
13:40, pan, geo-0-1
13:42, zoom, geo-0-1
13:42, pan, geo-0-1
13:49, zoom, geo-0-1
13:49, pan, geo-0-1
13:49, zoom, geo-0-1
13:49, pan, geo-0-1
13:53, zoom, geo-0-1
13:53, pan, geo-0-1
14:04, zoom, geo-0-1
14:04, pan, geo-0-1
14:04, zoom, geo-0-1
14:04, pan, geo-0-1
14:05, zoom, geo-0-1
14:05, pan, geo-0-1
14:06, zoom, geo-0-1
14:06, pan, geo-0-1
14:10, zoom, geo-0-1
14:10, pan, geo-0-1
14:17, zoom, geo-0-1
14:17, pan, geo-0-1
14:21, zoom, geo-0-1
14:21, pan, geo-0-1
14:30, zoom, geo-0-1
14:30, pan, geo-0-1
14:31, zoom, geo-0-1
14:31, pan, geo-0-1
14:39, zoom, geo-0-1
14:39, pan, geo-0-1
14:40, zoom, geo-0-1
14:40, pan, geo-0-1
14:41, zoom, geo-0-1
14:41, pan, geo-0-1
14:42, zoom, geo-0-1
14:56, pan, geo-0-1
14:57, zoom, geo-0-1
14:57, pan, geo-0-1
14:57, zoom, geo-0-1
14:57, pan, geo-0-1
15:19, range select, bar-5
15:24, pan, geo-0-1
15:59, zoom, geo-0-1
15:59, pan, geo-0-1
16:08, zoom, geo-0-1
16:08, pan, geo-0-1
16:11, zoom, geo-0-1
16:11, pan, geo-0-1
16:15, zoom, geo-0-1
16:15, pan, geo-0-1
16:16, zoom, geo-0-1
16:16, pan, geo-0-1
16:49, zoom, geo-0-1
16:49, pan, geo-0-1
16:51, zoom, geo-0-1
16:51, pan, geo-0-1
16:52, zoom, geo-0-1
16:52, pan, geo-0-1
17:01, zoom, geo-0-1
17:01, pan, geo-0-1
17:05, zoom, geo-0-1
17:05, pan, geo-0-1
17:06, zoom, geo-0-1
17:06, pan, geo-0-1
17:20, zoom, geo-0-1
17:20, pan, geo-0-1
17:24, zoom, geo-0-1
17:24, pan, geo-0-1
17:27, zoom, geo-0-1
17:27, pan, geo-0-1
17:48, brush, hist-2
17:54, brush, hist-3
17:55, brush, bar-5
17:56, brush, hist-4
17:56, brush, hist-3
17:57, brush, hist-2
18:36, brush, hist-3
18:36, brush, bar-5
18:38, range select, bar-5
19:13, pan, geo-0-1
19:40, range select, bar-5
19:44, pan, geo-0-1
20:03, brush, hist-3
20:04, brush, hist-2
20:42, brush, hist-3
20:42, brush, hist-4
21:07, brush, hist-3
21:15, brush, hist-2
21:18, brush, hist-3
21:18, brush, hist-4
21:18, brush, hist-3
21:36, pan, geo-0-1
21:57, brush, hist-2
22:30, pan, geo-0-1
23:50, brush, hist-2
23:59, range select, hist-2
24:07, range select, bar-5
24:11, brush, hist-2
24:31, range select, hist-2
24:41, range select, bar-5
24:50, pan, geo-0-1
25:47, range select, hist-2
25:59, range select, bar-5
26:21, pan, geo-0-1
26:26, brush, hist-2
26:38, range select, hist-2
26:47, range select, bar-5
26:56, pan, geo-0-1
27:52, brush, hist-2
28:00, brush, hist-3
28:11, brush, hist-2
28:16, brush, hist-3
28:16, brush, hist-2
28:17, brush, hist-3
28:31, brush, hist-2
28:36, brush, hist-3
28:38, pan, geo-0-1
